distribution_id,simulation_type,n_samples,metadata.synth_metadata_synth_camera_height_min,metadata.synth_metadata_synth_fov_min,metadata.synth_metadata_synth_lighting_intensity_mean,metadata.synth_metadata_synth_lighting_intensity_std,metadata.synth_metadata_synth_materials_roughness_min,metadata.synth_metadata_synth_noise_std_min,metadata.synth_metadata_synth_num_objects,metadata.synth_metadata_synth_palletjack_count_per_model,metadata.synth_metadata_synth_palletjack_rotation_max_z,metadata.synth_metadata_synth_texture_1,metadata.synth_metadata_synth_texture_2,metadata.synth_metadata_synth_texture_3,metadata.synth_metadata_synth_motion_blur_min,metadata.synth_metadata_synth_texture_10,metadata.synth_metadata_synth_texture_4,metadata.synth_metadata_synth_texture_5,metadata.synth_metadata_synth_texture_6,metadata.synth_metadata_synth_texture_7,metadata.synth_metadata_synth_texture_8,metadata.synth_metadata_synth_texture_12,metadata.synth_metadata_synth_texture_11,metadata.synth_metadata_synth_texture_9,metadata.synth_metadata_synth_palletjack_color_randomized,metadata.synth_metadata_synth_camera_roll_min,metadata.synth_metadata_synth_camera_tilt_min,metadata.synth_metadata_synth_camera_type,metadata.synth_metadata_synth_camera_yaw_min,metadata.synth_metadata_synth_clutter_level,metadata.synth_metadata_synth_env_name,metadata.synth_metadata_synth_num_distractor_instances,metadata.synth_metadata_synth_dist_BarelPlastic_diversity,metadata.synth_metadata_synth_dist_BarelPlastic_instances,metadata.synth_metadata_synth_dist_BarelPlastic_occurrence,metadata.synth_metadata_synth_dist_BottlePlastic_diversity,metadata.synth_metadata_synth_dist_BottlePlastic_instances,metadata.synth_metadata_synth_dist_BottlePlastic_occurrence,metadata.synth_metadata_synth_dist_Bucket_diversity,metadata.synth_metadata_synth_dist_Bucket_instances,metadata.synth_metadata_synth_dist_Bucket_occurrence,metadata.synth_metadata_synth_dist_CardBox_diversity,metadata.synth_metadata_synth_dist_CardBox_instances,metadata.synth_metadata_synth_dist_CardBox_occurrence,metadata.synth_metadata_synth_dist_CratePlastic_diversity,metadata.synth_metadata_synth_dist_CratePlastic_instances,metadata.synth_metadata_synth_dist_CratePlastic_occurrence,metadata.synth_metadata_synth_dist_PushCart_diversity,metadata.synth_metadata_synth_dist_PushCart_instances,metadata.synth_metadata_synth_dist_PushCart_occurrence,metadata.synth_metadata_synth_dist_RackPile_diversity,metadata.synth_metadata_synth_dist_RackPile_instances,metadata.synth_metadata_synth_dist_RackPile_occurrence,metadata.synth_metadata_synth_dist_TrafficSigns_diversity,metadata.synth_metadata_synth_dist_TrafficSigns_instances,metadata.synth_metadata_synth_dist_TrafficSigns_occurrence,metadata.synth_metadata_synth_camera_height_max,metadata.synth_metadata_synth_fov_max,metadata.synth_metadata_synth_materials_roughness_max,metadata.synth_metadata_synth_noise_std_max,metadata.synth_metadata_synth_motion_blur_max,metadata.synth_metadata_synth_camera_roll_max,metadata.synth_metadata_synth_camera_tilt_max,metadata.synth_metadata_synth_camera_yaw_max
dist_850,simulation_1,128,1.0411354662264785,69,100582,704008,0.21283877491151526,2.7660608183498385,2,2,360,nv_marble.jpg,nv_rubber_woven_charcoal.jpg,nv_bamboo_desktop.jpg,2.5969115255172914,,nv_wood_shingles_brown.jpg,nv_plastic_blue.jpg,nv_concrete_aged_with_lines.jpg,nv_stucco_smooth_blue.jpg,nv_gravel_grey_leaves.jpg,,,,1,-7,-17,pinhole,0,1.0148695819941953,full_warehouse,33,2,4,3,2,12,4,1,1,2,3,7,2,2,8,2,1,1,1,1,2,1,2,5,2,5.5,114,0.3584705020012947,5.173489591855101,4.447664132774005,1,-5,6
dist_851,simulation_1,128,0.560342871222366,81,43626,174208,0.05454395407921247,2.690840905176289,0,2,360,nv_marble.jpg,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,1.1812110340434567,,nv_plastic_blue.jpg,nv_gravel_grey_leaves.jpg,nv_wood_siding_weathered_green.jpg,nv_asphalt_yellow_weathered.jpg,nv_carpet_abstract_pattern.jpg,,,nv_plastic_blue.jpg,1,-1,-12,pinhole,-1,0.6503316787446969,warehouse,21,2,7,2,3,12,3,1,2,2,4,23,3,3,2,2,1,2,1,1,1,1,2,5,2,3.8853808072003395,88,0.4201745802286221,6.4742484681603205,3.7716100715928067,18,2,50
dist_852,simulation_1,128,0.5526249433092957,79,93991,698458,0.1640543063961653,1.098178612449825,1,2,360,nv_stucco_red_painted.jpg,nv_rubber_woven_charcoal.jpg,nv_stone_painted_grey.jpg,1.7682236748411357,,nv_carpet_abstract_pattern.jpg,nv_rubber_woven_charcoal.jpg,nv_stucco_smooth_blue.jpg,,nv_carpet_abstract_pattern.jpg,,,,1,-2,-13,pinhole,-11,0.037991593212266625,full_warehouse,30,2,6,2,2,4,3,1,1,2,3,15,2,2,11,2,1,3,1,1,4,1,2,3,2,4.597768350337839,111,0.536154527620214,4.232483264770417,4.712433238849637,-1,5,-1
dist_853,simulation_1,128,1.1638895387121517,67,38536,293477,0.08968205589188756,0.27274233191464403,1,2,360,nv_marble.jpg,nv_marble.jpg,nv_fireplace_wall.jpg,2.0366780064445855,,nv_gravel_grey_leaves.jpg,nv_fabric_square_grid.jpg,nv_concrete_aged_with_lines.jpg,nv_brick_red_stacked.jpg,,,,,1,-2,-7,pinhole,0,0.5674784118471251,warehouse_multiple_shelves,25,2,9,3,3,3,3,1,2,2,4,17,2,2,4,2,1,1,1,1,5,1,2,3,2,5.5,101,0.20000000298023224,5.375199313687549,3.02663348965659,13,3,86
dist_854,simulation_1,128,1.1693020293881558,44,101086,164137,0.11816172439052475,2.468323397631802,0,2,360,nv_granite_tile.jpg,nv_marble.jpg,,2.569459355578975,nv_brick_reclaimed.jpg,nv_asphalt_yellow_weathered.jpg,,nv_stone_painted_grey.jpg,nv_carpet_abstract_pattern.jpg,nv_wood_siding_weathered_green.jpg,,,nv_gravel_grey_leaves.jpg,1,-6,-8,pinhole,0,0.11822194342735913,full_warehouse,28,3,6,2,2,7,3,1,2,2,3,18,3,3,8,2,1,1,1,1,4,1,2,4,2,3.2655575420774428,104,0.6998027955627504,3.2540820188919626,4.673959889797908,-1,5,105
dist_855,simulation_1,128,2.02304543139428,70,132564,646680,0.07893909835885808,1.809639730122257,0,2,360,nv_wooden_wall.jpg,nv_granite_tile.jpg,nv_tile_square_green.jpg,1.0117497458673688,,nv_wooden_wall.jpg,nv_brick_red_stacked.jpg,nv_stucco_smooth_blue.jpg,nv_brick_red_stacked.jpg,nv_gravel_grey_leaves.jpg,,,nv_brick_red_stacked.jpg,1,-3,-4,pinhole,-8,0.04529360105466297,warehouse_multiple_shelves,45,2,9,2,2,3,3,1,3,2,3,7,2,2,2,2,1,1,1,1,5,2,2,6,2,4.6157349235069205,101,0.3775202631365476,5.831415624574348,3.9019846255365467,4,3,50
dist_856,simulation_1,128,1.1047825140646224,75,144791,424546,0.278641561737736,2.734331067663403,1,2,360,nv_marble.jpg,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,1.466021724916237,nv_plastic_blue.jpg,nv_tile_hexagonal_various.jpg,nv_brick_red_stacked.jpg,nv_wooden_wall.jpg,nv_brick_reclaimed.jpg,nv_gravel_grey_leaves.jpg,,,nv_wood_siding_weathered_green.jpg,1,-4,-27,pinhole,0,0.7357320848078287,warehouse_with_forklifts,39,2,8,2,2,2,3,1,1,2,3,16,2,3,7,2,1,1,1,1,1,1,2,4,2,4.834318539152167,120,0.7380687854858384,5.202686246749235,4.958549068130599,0,-26,86
dist_857,simulation_1,128,0.5914870797428777,81,81507,547020,0.02748517017918231,0.15105999130493988,3,2,360,nv_marble.jpg,nv_rubber_woven_charcoal.jpg,nv_tile_square_green.jpg,1.545960828012762,,nv_wood_shingles_brown.jpg,nv_wooden_wall.jpg,nv_rubber_woven_charcoal.jpg,nv_rubber_woven_charcoal.jpg,nv_wood_siding_weathered_green.jpg,,,,1,-1,-6,pinhole,-6,0.7970904966095673,full_warehouse,20,2,10,2,2,4,3,1,2,2,3,4,2,2,8,2,1,4,1,1,4,1,2,2,2,4.221331116546921,120,0.468669476884923,6.123729616998458,5.720638737035092,3,5,130
dist_858,simulation_1,128,1.296908110192473,84,84230,730106,0.14387265495016496,0.8118556982559214,1,2,360,nv_marble.jpg,nv_rubber_woven_charcoal.jpg,nv_stone_painted_grey.jpg,2.017633829876284,nv_brick_red_stacked.jpg,nv_tile_hexagonal_various.jpg,nv_tile_hexagonal_various.jpg,nv_carpet_abstract_pattern.jpg,nv_asphalt_yellow_weathered.jpg,,,,nv_plastic_blue.jpg,1,-2,-3,pinhole,-10,0.584543205766804,full_warehouse,49,3,3,3,2,20,3,1,1,2,3,5,2,3,8,2,1,1,2,1,3,1,2,3,2,4.594169755086724,120,0.5442664954879596,5.0819837869031455,4.875514203838618,3,2,153
dist_859,simulation_1,128,1.9202359836897225,67,121430,288684,0.06616481842130353,3.2696939446825732,2,2,360,nv_granite_tile.jpg,nv_tile_hexagonal_various.jpg,nv_concrete_aged_with_lines.jpg,0.8771360201833165,,nv_carpet_abstract_pattern.jpg,nv_rubber_woven_charcoal.jpg,nv_stone_painted_grey.jpg,nv_plastic_blue.jpg,,,,nv_brick_reclaimed.jpg,1,-6,-3,pinhole,-6,0.165673513832867,warehouse_multiple_shelves,23,2,4,2,2,3,3,1,3,2,3,12,3,2,8,2,1,1,1,1,1,1,2,3,2,5.325487391709936,99,0.5163514055464707,4.082534319300034,1.9493587784946311,-1,2,58
dist_860,simulation_1,128,1.345772689332337,84,90892,411691,0.27291782755862615,0.6445913237036358,0,2,360,nv_marble.jpg,nv_tile_hexagonal_various.jpg,nv_tile_square_green.jpg,1.048282083439338,nv_brick_red_stacked.jpg,nv_brick_red_stacked.jpg,nv_brick_red_stacked.jpg,nv_gravel_grey_leaves.jpg,nv_wood_siding_weathered_green.jpg,nv_plastic_blue.jpg,,,nv_gravel_grey_leaves.jpg,1,-2,-8,pinhole,-22,0.47726305534210955,warehouse,20,2,2,2,3,12,3,1,1,2,3,10,2,3,5,2,1,5,1,1,1,1,2,2,2,4.009242088448076,108,0.6656541451093846,3.1760591043263524,1.4505649383409813,-1,-5,1
dist_861,simulation_1,128,1.7402409288517802,76,119811,713324,0.06771503612660722,0.14119078440107669,0,2,360,nv_marble.jpg,nv_granite_tile.jpg,nv_stone_painted_grey.jpg,1.232322105206783,,nv_stucco_smooth_blue.jpg,nv_wooden_wall.jpg,nv_stucco_smooth_blue.jpg,,nv_asphalt_yellow_weathered.jpg,,,,1,-2,-11,pinhole,-15,0.45440810861815945,full_warehouse,40,2,12,2,2,8,3,1,1,2,3,7,2,2,5,2,1,1,2,1,3,1,2,2,2,5.5,103,0.3692296899842262,1.1209583364102353,4.810747431980058,16,-3,-1
dist_862,simulation_1,128,1.643986614865626,38,98333,372387,0.19283954301595313,1.946731584289321,0,2,360,nv_concrete_aged_with_lines.jpg,nv_marble.jpg,nv_tile_square_green.jpg,1.6591032540869133,nv_brick_reclaimed.jpg,nv_concrete_aged_with_lines.jpg,nv_plastic_blue.jpg,nv_carpet_abstract_pattern.jpg,nv_carpet_abstract_pattern.jpg,nv_asphalt_yellow_weathered.jpg,,,nv_gravel_grey_leaves.jpg,1,-2,-36,pinhole,-18,0.0779149758591402,warehouse,27,3,13,2,3,5,3,1,1,2,3,6,2,2,3,2,1,1,2,2,5,1,2,4,2,2.633205853376654,113,0.5051494786159061,2.99635721982152,3.650511252570773,1,-34,34
dist_863,simulation_1,128,1.4346369496691087,87,44053,194221,0.068056636932575,2.3106078275334414,2,2,360,nv_marble.jpg,nv_stone_painted_grey.jpg,nv_tile_square_green.jpg,0.9229108819309314,,nv_wooden_wall.jpg,nv_brick_reclaimed.jpg,nv_stucco_smooth_blue.jpg,nv_carpet_abstract_pattern.jpg,nv_gravel_grey_leaves.jpg,,,,1,-3,-40,pinhole,-5,1.283198810526076,warehouse_with_forklifts,26,2,5,3,3,7,3,1,1,2,3,6,2,2,2,2,1,1,1,2,2,1,2,3,2,5.5,97,0.21377826670604244,8.703950414009354,1.85052913980206,-1,5,41
dist_864,simulation_1,128,1.384726922397856,66,93738,178933,0.1421144451868753,0.4825221889704898,1,2,360,nv_animalfur_pattern_greys.jpg,nv_bamboo_desktop.jpg,nv_stone_painted_grey.jpg,0.9995341512567469,,nv_fireplace_wall.jpg,nv_plastic_blue.jpg,,nv_carpet_abstract_pattern.jpg,,,,nv_brick_reclaimed.jpg,1,-4,-21,pinhole,-4,0.5807123122264656,warehouse,38,2,15,2,2,3,3,1,2,2,3,19,3,2,4,2,1,1,1,1,1,1,2,2,2,5.5,79,0.24972736481621632,5.882125347813469,1.7781816826578045,2,-10,29
dist_865,simulation_1,128,0.542302622871775,79,98648,450635,0.19535408461024917,0.3810915177765848,1,2,360,nv_marble.jpg,nv_gravel_grey_leaves.jpg,nv_tile_square_green.jpg,0.7694422686060771,,nv_stone_red_hatch.jpg,nv_plastic_blue.jpg,nv_rubber_woven_charcoal.jpg,nv_wood_siding_weathered_green.jpg,nv_wooden_wall.jpg,,,,1,-7,-23,pinhole,-5,0.36717112551880565,warehouse,42,2,5,2,2,8,3,1,2,2,4,4,2,2,2,2,1,1,1,1,2,1,2,3,2,4.263050318950282,94,0.6440224127969878,4.109339287775306,1.797969689037548,3,-19,8
dist_866,simulation_1,128,0.9911942009290631,72,56371,190788,0.2751853056510667,0.2519481824597452,2,2,360,nv_concrete_aged_with_lines.jpg,nv_tile_hexagonal_various.jpg,nv_concrete_aged_with_lines.jpg,1.8605402483062412,,nv_fabric_square_grid.jpg,nv_wood_shingles_brown.jpg,nv_wood_shingles_brown.jpg,nv_carpet_abstract_pattern.jpg,,,,nv_wood_siding_weathered_green.jpg,1,-7,-11,pinhole,-3,0.3384111196222644,warehouse,31,2,9,2,2,6,3,1,2,2,3,22,2,2,5,2,1,1,2,2,3,1,2,2,2,4.175180503363532,82,0.473984125515685,8.808222461106247,3.8502384861608596,-1,5,105
dist_867,simulation_1,128,1.0913269195187683,45,111867,350930,0.2970275590296735,4.489631534324444,1,2,360,nv_marble.jpg,nv_bamboo_desktop.jpg,nv_tile_hexagonal_various.jpg,0.2358189231634788,,nv_carpet_abstract_pattern.jpg,nv_rubber_woven_charcoal.jpg,nv_plastic_blue.jpg,nv_asphalt_yellow_weathered.jpg,nv_wooden_wall.jpg,,,nv_brick_red_stacked.jpg,1,-3,-8,pinhole,-3,1.2342553864916455,warehouse_with_forklifts,76,2,6,2,2,2,4,1,2,2,4,16,2,2,5,2,1,3,1,1,5,1,2,2,2,2.0810087515272366,96,1.0,7.842535000403823,0.553506451143128,1,5,71
dist_868,simulation_1,128,2.4271465102280625,75,89600,426485,0.16866158484677674,4.2245957804196586,1,2,360,nv_asphalt_yellow_weathered.jpg,nv_rubber_woven_charcoal.jpg,nv_stucco_smooth_blue.jpg,0.7264855574503378,nv_plastic_blue.jpg,nv_gravel_grey_leaves.jpg,nv_stucco_red_painted.jpg,nv_stone_painted_grey.jpg,nv_brick_reclaimed.jpg,nv_brick_reclaimed.jpg,,,nv_plastic_blue.jpg,1,-2,-18,pinhole,-14,0.7740970046089617,warehouse,68,2,4,3,2,6,3,1,1,2,3,15,3,2,5,3,1,2,2,1,2,1,2,3,2,5.25873582802169,120,0.5650814231561021,4.709797613175706,4.006861830103119,0,-9,131
dist_869,simulation_1,128,1.8646277182529625,72,69143,417949,0.27775297486512207,0.891401276128544,1,2,360,nv_marble.jpg,nv_bamboo_desktop.jpg,nv_wood_shingles_brown.jpg,1.6308437495855215,nv_plastic_blue.jpg,nv_stone_red_hatch.jpg,nv_brick_reclaimed.jpg,nv_plastic_blue.jpg,nv_carpet_abstract_pattern.jpg,,,,nv_plastic_blue.jpg,1,-12,-15,pinhole,-30,0.04322053940501128,warehouse,22,2,15,2,2,4,3,1,2,2,4,9,3,2,14,2,1,3,2,1,3,1,2,5,2,3.706940522119454,97,0.34490809449017135,3.3338822125061576,3.669446055853614,-1,-7,-1
dist_870,simulation_1,128,1.788413483640013,74,100566,651285,0.16456208606629955,0.44606912538399646,3,2,360,nv_wooden_wall.jpg,nv_rubber_woven_charcoal.jpg,nv_fabric_square_grid.jpg,1.2244356155002003,,nv_stucco_red_painted.jpg,nv_asphalt_yellow_weathered.jpg,nv_carpet_abstract_pattern.jpg,nv_brick_reclaimed.jpg,nv_asphalt_yellow_weathered.jpg,,,nv_brick_reclaimed.jpg,1,-5,-11,pinhole,-1,0.48776176032070245,full_warehouse,49,2,2,2,2,9,3,1,1,2,4,17,2,2,2,2,1,3,2,1,1,1,2,5,2,5.5,114,0.5890747066752446,3.353022996630704,3.2296960516741726,-1,-9,28
dist_871,simulation_1,128,1.7055090280043057,87,96866,726022,0.21078168104907186,1.9461857957690367,0,2,360,nv_animalfur_pattern_greys.jpg,nv_stone_painted_grey.jpg,nv_rubber_woven_charcoal.jpg,0.9280630038836724,,nv_tile_hexagonal_green_white.jpg,nv_stucco_red_painted.jpg,nv_wood_shingles_brown.jpg,,nv_plastic_blue.jpg,,,,1,-5,-1,pinhole,-2,0.9250877148543406,warehouse,37,3,6,2,2,4,3,1,3,2,3,4,2,2,4,2,1,3,2,1,2,1,2,7,2,2.3634676621220585,110,1.0,3.059962877013617,1.6448627065610713,3,5,52
dist_872,simulation_1,128,0.9643929501616948,79,39334,321078,0.16303417387777167,0.11762518195353155,2,2,360,nv_rubber_woven_charcoal.jpg,nv_fireplace_wall.jpg,nv_tile_square_green.jpg,0.0877640093772381,,nv_wooden_wall.jpg,nv_wooden_wall.jpg,nv_gravel_grey_leaves.jpg,nv_wooden_wall.jpg,nv_brick_red_stacked.jpg,,,,1,-1,-22,pinhole,-2,0.7895452547213526,full_warehouse,51,2,15,2,2,6,3,1,2,2,3,9,2,3,4,2,1,2,1,1,4,1,2,2,2,5.5,104,0.36295405047865004,4.524560198867221,0.3004154095981459,4,-21,70
dist_873,simulation_1,128,0.7641502056956861,70,40885,704667,0.07164611349429016,0.6630432822689823,2,2,360,nv_wooden_wall.jpg,nv_tile_square_green.jpg,,1.3309134118937798,,nv_tile_hexagonal_green_white.jpg,nv_wooden_wall.jpg,nv_stone_painted_grey.jpg,nv_wood_siding_weathered_green.jpg,nv_gravel_grey_leaves.jpg,,nv_brick_reclaimed.jpg,,1,-6,-1,pinhole,-5,1.4364722628929767,warehouse,58,2,2,2,2,8,3,1,2,2,3,14,3,2,9,2,1,1,1,1,2,2,2,2,2,5.5,91,0.20000000298023224,5.238905487921128,3.861957521436378,2,0,14
