distribution_id,simulation_type,n_samples,metadata.synth_metadata_synth_camera_height_min,metadata.synth_metadata_synth_fov_min,metadata.synth_metadata_synth_lighting_intensity_mean,metadata.synth_metadata_synth_lighting_intensity_std,metadata.synth_metadata_synth_materials_roughness_min,metadata.synth_metadata_synth_noise_std_min,metadata.synth_metadata_synth_num_objects,metadata.synth_metadata_synth_palletjack_count_per_model,metadata.synth_metadata_synth_palletjack_rotation_max_z,metadata.synth_metadata_synth_texture_1,metadata.synth_metadata_synth_texture_2,metadata.synth_metadata_synth_texture_3,metadata.synth_metadata_synth_motion_blur_min,metadata.synth_metadata_synth_texture_10,metadata.synth_metadata_synth_texture_4,metadata.synth_metadata_synth_texture_5,metadata.synth_metadata_synth_texture_6,metadata.synth_metadata_synth_texture_7,metadata.synth_metadata_synth_texture_8,metadata.synth_metadata_synth_texture_12,metadata.synth_metadata_synth_texture_11,metadata.synth_metadata_synth_texture_9,metadata.synth_metadata_synth_palletjack_color_randomized,metadata.synth_metadata_synth_camera_roll_min,metadata.synth_metadata_synth_camera_tilt_min,metadata.synth_metadata_synth_camera_type,metadata.synth_metadata_synth_camera_yaw_min,metadata.synth_metadata_synth_clutter_level,metadata.synth_metadata_synth_env_name,metadata.synth_metadata_synth_num_distractor_instances,metadata.synth_metadata_synth_dist_BarelPlastic_diversity,metadata.synth_metadata_synth_dist_BarelPlastic_instances,metadata.synth_metadata_synth_dist_BarelPlastic_occurrence,metadata.synth_metadata_synth_dist_BottlePlastic_diversity,metadata.synth_metadata_synth_dist_BottlePlastic_instances,metadata.synth_metadata_synth_dist_BottlePlastic_occurrence,metadata.synth_metadata_synth_dist_Bucket_diversity,metadata.synth_metadata_synth_dist_Bucket_instances,metadata.synth_metadata_synth_dist_Bucket_occurrence,metadata.synth_metadata_synth_dist_CardBox_diversity,metadata.synth_metadata_synth_dist_CardBox_instances,metadata.synth_metadata_synth_dist_CardBox_occurrence,metadata.synth_metadata_synth_dist_CratePlastic_diversity,metadata.synth_metadata_synth_dist_CratePlastic_instances,metadata.synth_metadata_synth_dist_CratePlastic_occurrence,metadata.synth_metadata_synth_dist_PushCart_diversity,metadata.synth_metadata_synth_dist_PushCart_instances,metadata.synth_metadata_synth_dist_PushCart_occurrence,metadata.synth_metadata_synth_dist_RackPile_diversity,metadata.synth_metadata_synth_dist_RackPile_instances,metadata.synth_metadata_synth_dist_RackPile_occurrence,metadata.synth_metadata_synth_dist_TrafficSigns_diversity,metadata.synth_metadata_synth_dist_TrafficSigns_instances,metadata.synth_metadata_synth_dist_TrafficSigns_occurrence,metadata.synth_metadata_synth_camera_height_max,metadata.synth_metadata_synth_fov_max,metadata.synth_metadata_synth_materials_roughness_max,metadata.synth_metadata_synth_noise_std_max,metadata.synth_metadata_synth_motion_blur_max,metadata.synth_metadata_synth_camera_roll_max,metadata.synth_metadata_synth_camera_tilt_max,metadata.synth_metadata_synth_camera_yaw_max
dist_447,simulation_1,128,1.0241278543709151,86,59153,216196,0.34078749263052266,1.0499711856739165,1,2,360,nv_wooden_wall.jpg,nv_fireplace_wall.jpg,nv_tile_hexagonal_green_white.jpg,1.857648592417302,,nv_stucco_smooth_blue.jpg,nv_brick_reclaimed.jpg,nv_plastic_blue.jpg,nv_gravel_grey_leaves.jpg,,,,nv_wood_siding_weathered_green.jpg,1,-4,-44,pinhole,-2,0.827131136959865,warehouse,59,2,5,2,2,15,3,1,3,2,3,17,2,2,2,2,1,2,2,1,2,1,2,5,2,4.8644073780097274,95,0.3846858939084144,4.723910817033677,4.561587251382659,3,-31,65
dist_448,simulation_1,128,0.16266359333087377,60,97957,536654,0.057887342340648434,0.9466274451274339,2,2,360,nv_asphalt_yellow_weathered.jpg,nv_carpet_abstract_pattern.jpg,nv_bamboo_desktop.jpg,2.1123992404401744,,nv_tile_hexagonal_green_white.jpg,nv_wooden_wall.jpg,nv_plastic_blue.jpg,nv_plastic_blue.jpg,nv_gravel_grey_leaves.jpg,,,,1,-2,-13,pinhole,-12,0.2746471789729143,warehouse,22,2,2,2,2,9,3,1,1,2,3,23,2,2,10,2,1,2,1,1,5,2,2,3,2,2.485904220936252,94,0.20000000298023224,1.770752373658743,3.653714060742873,8,5,24
dist_449,simulation_1,128,0.5444138018112801,76,53786,333232,0.15565389857282275,1.1374550966549444,4,2,360,nv_stucco_red_painted.jpg,nv_granite_tile.jpg,nv_asphalt_yellow_weathered.jpg,1.8095221358947446,,nv_wood_shingles_brown.jpg,nv_brick_reclaimed.jpg,nv_wooden_wall.jpg,nv_carpet_abstract_pattern.jpg,nv_carpet_abstract_pattern.jpg,,,,1,-2,-15,pinhole,-11,0.037991593212266625,warehouse,30,2,6,2,2,4,3,1,1,2,3,15,2,2,11,2,1,3,1,1,4,1,2,3,2,4.130963932558673,101,0.3840975003433642,4.660081123114332,3.7571224349381356,-1,5,-1
dist_450,simulation_1,128,2.806923555133282,46,113209,238598,0.043057555236115964,0.23256738634259638,5,2,360,nv_granite_tile.jpg,nv_marble.jpg,nv_tile_square_green.jpg,0.47251396222385184,,nv_stone_red_hatch.jpg,nv_fabric_square_grid.jpg,nv_wood_siding_weathered_green.jpg,nv_brick_red_stacked.jpg,,,,,1,-2,-5,pinhole,0,0.5674784118471251,warehouse_multiple_shelves,25,2,9,3,3,3,3,1,2,2,4,17,2,2,4,2,1,1,1,1,5,1,2,3,2,5.5,81,0.2588362233040681,2.7842619128476005,0.9155905436809342,13,1,86
dist_451,simulation_1,128,1.2243410344537544,64,119119,161285,0.13859526564654936,2.8875955219547795,2,2,360,nv_marble.jpg,nv_asphalt_yellow_weathered.jpg,,1.6162854170264402,nv_brick_reclaimed.jpg,nv_stucco_red_painted.jpg,,nv_stone_painted_grey.jpg,nv_wooden_wall.jpg,,,,nv_wood_siding_weathered_green.jpg,1,-6,-8,pinhole,0,0.11822194342735913,full_warehouse,28,3,6,2,2,7,3,1,2,2,3,18,3,3,8,2,1,1,1,1,4,1,2,4,2,3.136776648867838,86,0.7261834315416218,4.09227314553535,4.114308979408201,-1,5,105
dist_452,simulation_1,128,1.5386105500731888,74,105107,225343,0.18218709768923885,2.409161751624146,0,2,360,nv_stucco_red_painted.jpg,nv_carpet_abstract_pattern.jpg,nv_rubber_woven_charcoal.jpg,0.9416419981468754,,nv_stucco_smooth_blue.jpg,nv_rubber_woven_charcoal.jpg,nv_asphalt_yellow_weathered.jpg,,,,,,1,-3,-30,pinhole,0,0.9795279986606193,warehouse_multiple_shelves,22,2,3,2,2,7,3,1,1,2,3,23,3,2,11,3,1,1,2,1,4,1,2,3,2,1.9096740975894284,104,0.716973380849794,4.663256444459453,1.661083616713757,1,-15,80
dist_453,simulation_1,128,0.7583053344203341,88,54783,270889,0.17229038621032752,0.5843393772102612,1,2,360,nv_marble.jpg,nv_granite_tile.jpg,nv_bamboo_desktop.jpg,1.1292265266782477,nv_plastic_blue.jpg,nv_rubber_woven_charcoal.jpg,nv_rubber_woven_charcoal.jpg,nv_brick_red_stacked.jpg,nv_carpet_abstract_pattern.jpg,nv_wooden_wall.jpg,,nv_brick_reclaimed.jpg,nv_brick_red_stacked.jpg,1,-1,-6,pinhole,-7,0.20790509172998317,warehouse,22,3,5,2,2,6,3,1,1,2,4,17,3,2,2,3,1,2,1,1,4,2,2,3,2,4.507247013118189,95,0.3692959850936828,4.110231584275246,3.609530244416894,2,5,65
dist_454,simulation_1,128,2.160160188796209,59,120313,176214,0.00876858237810315,0.13485874093401148,6,2,360,nv_granite_tile.jpg,nv_marble.jpg,nv_stone_red_hatch.jpg,0.20646046654167274,,nv_gravel_grey_leaves.jpg,,nv_stucco_smooth_blue.jpg,nv_rubber_woven_charcoal.jpg,nv_wood_siding_weathered_green.jpg,,,,1,-1,-5,pinhole,-6,0.7970904966095673,warehouse,20,2,10,2,2,4,3,1,2,2,3,4,2,2,8,2,1,4,1,1,4,1,2,2,2,3.5879935356996193,109,0.46210054958116425,3.793670222443961,2.332169911197105,3,5,130
dist_455,simulation_1,128,1.2844895321640764,82,45932,373182,0.13578750405791795,0.8446579532262187,4,2,360,nv_marble.jpg,nv_stone_painted_grey.jpg,nv_bamboo_desktop.jpg,2.0576823004834193,nv_brick_red_stacked.jpg,nv_fireplace_wall.jpg,nv_tile_hexagonal_various.jpg,nv_gravel_grey_leaves.jpg,nv_asphalt_yellow_weathered.jpg,,,,nv_gravel_grey_leaves.jpg,1,-2,-3,pinhole,-10,0.584543205766804,warehouse,49,3,3,3,2,20,3,1,1,2,3,5,2,3,8,2,1,1,2,1,3,1,2,3,2,4.079872856785233,118,0.38872551681557965,5.524361185285171,3.924452382220765,3,4,153
dist_456,simulation_1,128,0.3122769409257298,77,85443,546473,0.016707959399503272,1.5738745308038413,1,2,360,nv_rubber_woven_charcoal.jpg,nv_stone_red_hatch.jpg,nv_concrete_aged_with_lines.jpg,1.3151803565432751,,nv_stucco_smooth_blue.jpg,nv_stucco_red_painted.jpg,nv_brick_red_stacked.jpg,nv_gravel_grey_leaves.jpg,,,nv_brick_reclaimed.jpg,nv_wood_siding_weathered_green.jpg,1,-4,-12,pinhole,-5,0.6078626999120289,full_warehouse,41,2,11,2,2,17,4,1,2,2,3,21,3,3,4,2,1,2,1,1,1,1,2,7,2,1.1960313803830198,99,0.9078359471041636,9.03909652932061,2.5791713757548056,4,5,10
dist_457,simulation_1,128,0.8613319386627224,77,100955,490358,0.22195213375239903,3.01806367542639,0,2,360,nv_concrete_aged_with_lines.jpg,nv_asphalt_yellow_weathered.jpg,nv_tile_square_green.jpg,0.75704840880854,,nv_fireplace_wall.jpg,nv_carpet_abstract_pattern.jpg,nv_brick_reclaimed.jpg,nv_gravel_grey_leaves.jpg,,,,,1,-3,-12,pinhole,-3,0.9990652694083126,warehouse_multiple_shelves,44,2,9,3,2,6,3,1,4,2,3,8,2,3,5,2,1,2,1,1,5,1,2,5,2,3.5046105108775896,106,1.0,5.363957450458335,4.338943778838811,-1,5,103
dist_458,simulation_1,128,0.6774340043264635,69,85584,479445,0.10898875072221997,0.9757660131725033,0,2,360,nv_marble.jpg,nv_gravel_grey_leaves.jpg,nv_stucco_smooth_blue.jpg,1.3667172960237808,,nv_stone_painted_grey.jpg,nv_tile_hexagonal_various.jpg,nv_stucco_smooth_blue.jpg,nv_wood_siding_weathered_green.jpg,nv_carpet_abstract_pattern.jpg,,,nv_gravel_grey_leaves.jpg,1,-3,-14,pinhole,-12,1.5975157082638667,warehouse,39,3,5,2,2,3,3,1,3,2,3,7,2,2,6,3,1,1,1,1,2,1,2,3,2,3.6006950369969832,110,0.4881668565884153,7.8295958092416456,3.272663187343303,8,-7,46
dist_459,simulation_1,128,1.5663772390057875,70,129662,203141,0.06954948311781896,0.0754633520899439,5,2,360,nv_granite_tile.jpg,nv_marble.jpg,,0.5350684828442941,nv_brick_red_stacked.jpg,,,nv_stucco_red_painted.jpg,nv_wooden_wall.jpg,,,,nv_wood_siding_weathered_green.jpg,1,-2,-21,pinhole,-11,0.24408198924879007,warehouse,109,2,2,2,2,10,3,1,2,2,4,10,2,2,8,2,1,3,1,1,2,1,2,2,2,3.9100839123068614,96,0.20000000298023224,2.888523284646247,0.6373395159879003,4,-17,73
dist_460,simulation_1,128,0.8849586143897372,83,48695,426930,0.10338495619470885,0.46661281474126803,3,2,360,nv_concrete_aged_with_lines.jpg,nv_brick_reclaimed.jpg,nv_asphalt_yellow_weathered.jpg,1.1162108964159803,,nv_stucco_smooth_blue.jpg,nv_plastic_blue.jpg,nv_stucco_red_painted.jpg,nv_carpet_abstract_pattern.jpg,nv_wood_siding_weathered_green.jpg,,,,1,-4,-28,pinhole,-11,0.7298604939933572,warehouse,37,2,5,2,2,6,3,1,2,2,3,28,2,2,6,2,1,3,1,1,1,1,2,3,2,4.910983103711562,120,0.20000000298023224,7.8611600532016395,2.749301850828995,0,-11,119
dist_461,simulation_1,128,1.6628358281464775,71,124968,383115,0.07989598861446942,1.4537020035204846,3,2,360,nv_animalfur_pattern_greys.jpg,nv_bamboo_desktop.jpg,nv_stone_painted_grey.jpg,0.03738743571771353,,nv_tile_hexagonal_green_white.jpg,nv_stucco_red_painted.jpg,,,,,,nv_brick_red_stacked.jpg,1,-4,-17,pinhole,-4,1.7853916187980072,full_warehouse,51,2,18,2,2,5,3,1,4,2,3,23,3,2,6,2,1,2,1,1,2,1,2,5,2,4.427522223124441,89,0.89004802637798,5.710947734921838,0.48107662258691936,2,-10,29
dist_462,simulation_1,128,1.1787243564284857,87,91365,615521,0.0958508895377975,0.5519117506704865,2,2,360,nv_stucco_red_painted.jpg,nv_bamboo_desktop.jpg,nv_stone_painted_grey.jpg,2.1899641234605127,,nv_gravel_grey_leaves.jpg,nv_wooden_wall.jpg,nv_brick_reclaimed.jpg,,nv_brick_reclaimed.jpg,,,nv_wood_siding_weathered_green.jpg,1,-4,-27,pinhole,-5,0.34704371972097875,warehouse,43,2,5,2,2,3,3,1,1,2,3,38,2,2,7,3,1,1,1,1,3,1,2,2,2,5.0222273013011645,120,0.5503919926147812,4.3767767018477635,2.6452675316900587,-1,-16,160
dist_463,simulation_1,128,2.067905789803178,54,113388,224659,0.04103524986724228,0.057507678710459455,4,2,360,nv_marble.jpg,nv_wood_shingles_brown.jpg,nv_stucco_smooth_blue.jpg,0.32864421504497476,,,,,nv_gravel_grey_leaves.jpg,,,,,1,-2,-18,pinhole,-12,0.8259645861853355,warehouse,26,3,10,2,2,10,3,1,2,2,4,11,2,2,3,2,1,1,1,1,1,1,2,5,2,3.2856939241708547,100,0.3041782249353794,2.5656617089697313,0.6146234295570889,3,-10,98
dist_464,simulation_1,128,0.34536695010002727,90,98464,669526,0.016828101974538608,1.6757395467133689,4,2,360,nv_stucco_red_painted.jpg,nv_carpet_abstract_pattern.jpg,nv_carpet_abstract_pattern.jpg,0.3240853326599369,nv_plastic_blue.jpg,,,nv_asphalt_yellow_weathered.jpg,nv_rubber_woven_charcoal.jpg,nv_carpet_abstract_pattern.jpg,,,nv_wood_siding_weathered_green.jpg,1,-5,-17,pinhole,-5,1.7290057866998245,full_warehouse,112,2,12,2,2,15,3,1,3,2,4,9,2,2,6,2,1,2,2,1,3,1,2,10,2,3.244826692055358,120,0.5973076894384226,3.5846923226479204,1.5847117339369945,-1,0,11
dist_465,simulation_1,128,0.9427124080360779,88,76722,388049,0.16168769857089182,2.377345613191318,2,2,360,nv_marble.jpg,nv_rubber_woven_charcoal.jpg,nv_tile_hexagonal_various.jpg,1.3187995218079935,nv_plastic_blue.jpg,nv_stone_red_hatch.jpg,nv_plastic_blue.jpg,nv_stone_painted_grey.jpg,nv_wood_siding_weathered_green.jpg,nv_brick_red_stacked.jpg,,,,1,-2,-20,pinhole,-14,1.0269491178609647,warehouse,68,2,4,3,2,6,3,1,1,2,3,15,3,2,5,3,1,2,2,1,2,1,2,3,2,5.198511789488796,120,0.5962394257434946,3.7399949619104973,3.2758989555847586,0,-8,131
dist_466,simulation_1,128,1.1169528015282468,82,70931,197001,0.2761152816023117,2.0323965989680413,5,2,360,nv_concrete_aged_with_lines.jpg,nv_brick_reclaimed.jpg,nv_stone_painted_grey.jpg,2.3541935470619304,,nv_tile_hexagonal_green_white.jpg,nv_concrete_aged_with_lines.jpg,nv_concrete_aged_with_lines.jpg,nv_brick_reclaimed.jpg,,,,nv_wood_siding_weathered_green.jpg,1,-9,-2,pinhole,-4,0.2667830073368581,full_warehouse,59,2,4,2,2,6,3,1,1,2,3,15,2,2,3,2,1,2,1,1,4,2,2,3,2,2.7626433074029784,109,1.0,8.559091492979245,2.9605178079154966,2,5,85
dist_467,simulation_1,128,3.2895507416862206,50,134336,231074,0.09078788343550442,0.4043211922685235,6,2,360,nv_wooden_wall.jpg,nv_marble.jpg,nv_wood_shingles_brown.jpg,0.09016371092090952,,nv_rubber_woven_charcoal.jpg,nv_stucco_smooth_blue.jpg,nv_gravel_grey_leaves.jpg,nv_brick_reclaimed.jpg,nv_asphalt_yellow_weathered.jpg,,,nv_brick_red_stacked.jpg,1,-5,-9,pinhole,-1,0.48776176032070245,warehouse,49,2,2,2,2,9,3,1,1,2,4,17,2,2,2,2,1,3,2,1,1,1,2,5,2,5.392750707581367,84,0.5273849462630862,1.6236195686097488,0.6013483418925984,-1,-7,28
dist_468,simulation_1,128,1.2676903213894737,83,54070,765085,0.15199289651236078,1.5115075121339498,0,2,360,nv_concrete_aged_with_lines.jpg,nv_rubber_woven_charcoal.jpg,nv_carpet_abstract_pattern.jpg,2.3988437325886762,,nv_fabric_square_grid.jpg,nv_carpet_abstract_pattern.jpg,nv_brick_red_stacked.jpg,nv_wooden_wall.jpg,,,,,1,-1,-7,pinhole,-4,0.554554358760245,full_warehouse,18,2,14,2,3,4,3,1,1,2,3,13,2,3,4,2,1,2,1,1,2,1,2,2,2,5.5,115,0.22498798476207438,7.242288467217724,3.144325396282496,3,5,51
dist_469,simulation_1,128,0.42087561762354125,76,55154,318634,0.2370447023671935,0.4470212924242829,6,2,360,nv_granite_tile.jpg,nv_asphalt_yellow_weathered.jpg,nv_stucco_smooth_blue.jpg,1.6185812850526267,,nv_concrete_aged_with_lines.jpg,nv_brick_reclaimed.jpg,nv_plastic_blue.jpg,nv_carpet_abstract_pattern.jpg,nv_wood_siding_weathered_green.jpg,,,,1,-4,-18,pinhole,-18,0.12132874439935881,warehouse,86,2,3,2,2,13,3,1,1,2,3,5,2,2,15,2,1,3,1,1,3,1,2,4,2,5.363818677082302,100,0.4732789311651896,3.556199001077507,3.3775931923713873,10,4,19
dist_470,simulation_1,128,3.332668481861187,63,145159,197594,0.06863086186717089,1.0862649862431089,6,2,360,nv_granite_tile.jpg,nv_granite_tile.jpg,,0.7595785510548602,,,nv_rubber_woven_charcoal.jpg,,,nv_plastic_blue.jpg,,,nv_plastic_blue.jpg,1,-3,-12,pinhole,-13,0.674489093264687,warehouse,31,2,3,2,2,3,3,1,3,2,3,3,3,2,6,2,1,1,1,1,3,2,2,2,2,5.5,87,0.20000000298023224,7.225651783360606,0.9450192760589079,2,-10,22
